source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD013523-Sample-108	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 108	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeII__SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-109	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 109	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_pRCC_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-110	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 110	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-111	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 111	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-112	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 112	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_kidney_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-113	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 113	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_pRCC_typeIIM_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-114	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 114	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeIIM_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-115	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 115	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_kidney_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-116	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 116	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_kidney_typeII_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-117	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 117	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_kidney_typeII_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-118	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 118	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_pRCC_typeII_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-119	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 119	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-120	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 120	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_pRCC_typeIIM_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-121	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 121	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_pRCC_typeII_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-122	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 122	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_pRCC_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-123	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_kidney_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-124	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeI_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-125	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_pRCC_typeII_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-126	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_kidney_typeII_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-127	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeII_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-128	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeII_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-129	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_pRCC_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-130	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_pRCC_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-131	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_pRCC_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-132	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeI_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-133	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_pRCC_typeI_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-134	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case2_pRCC_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-135	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_kidney_typeI_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-136	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_kidney_typeII_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-137	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_kidney_typeIIM_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-138	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_pRCC_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-139	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeI_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-140	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeII_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-141	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeII_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-142	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-143	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeII_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
